shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/9080283660580,waldhausen-comfort-overreach-boot-fur-alpine-blue,Waldhausen Comfort Overreach Boot Fur Alpine Blue,Top Brands,Horse Boots & Bandages,Overreach Boots,90,auto,"The product title 'Waldhausen Comfort Overreach Boot Fur Alpine Blue' and description clearly indicate that this is an overreach boot. The canonical collection hint 'horse/boots' and the vendor 'Top Brands' with tags 'elt' support this classification. The product is specifically designed to protect horses from strikes, which is the purpose of overreach boots.",Bell boots; Horse Boots,Horse > HORSE: Horse Boots > Overreach Boots,/horse/boots/overreach,/horse/boots/waldhausen-comfort-overreach-boot-fur-alpine-blue,/horse/boots/overreach/waldhausen-comfort-overreach-boot-fur-alpine-blue,yes,/horse/boots/waldhausen-comfort-overreach-boot-fur-alpine-blue,/horse/boots/overreach/waldhausen-comfort-overreach-boot-fur-alpine-blue,elt,top-brands; globo_basis_collection; elt,gpt-4o,no,elt
gid://shopify/Product/9080301846820,waldhausen-pegasus-dressage-boots-fur-chalk-blue,Waldhausen Pegasus Dressage Boots Fur Chalk Blue,Top Brands,Horse Boots & Bandages,Dressage Pads,70,auto,"The product is described as 'Dressage Boots' and is part of the 'horse/boots' collection. The description mentions it as a tendon boot, which aligns with protective boots used in dressage. However, the current type 'Horse Boots & Bandages' is broader, and 'Dressage Pads' is more specific to the dressage context.",Horse Boots; Tendon Boots,Horse > Saddle Cloth > Dressage Pads,/horse/pads/dressage,/horse/boots/waldhausen-pegasus-dressage-boots-fur-chalk-blue,/horse/pads/dressage/waldhausen-pegasus-dressage-boots-fur-chalk-blue,yes,/horse/boots/waldhausen-pegasus-dressage-boots-fur-chalk-blue,/horse/pads/dressage/waldhausen-pegasus-dressage-boots-fur-chalk-blue,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9080306270500,waldhausen-fleece-bandage-pegasus-chalk-blue,Waldhausen Fleece Bandage Pegasus Chalk Blue,Top Brands,Horse Boots & Bandages,Bandages,90,auto,"The product is described as 'Polo bandages' made of fleece material, which aligns with the 'Bandages' type. The mention of 'horse/boots' in the canonical collection hint suggests a broader category, but the specific product is clearly a bandage.",Horse Boots & Bandages; Horse Boots,Horse > HORSE: Horse Boots > Bandage Pads,/horse/boots/bandages,/horse/boots/waldhausen-fleece-bandage-pegasus-chalk-blue,/horse/boots/bandages/waldhausen-fleece-bandage-pegasus-chalk-blue,yes,/horse/boots/waldhausen-fleece-bandage-pegasus-chalk-blue,/horse/boots/bandages/waldhausen-fleece-bandage-pegasus-chalk-blue,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9092026794276,elt-luxemburg-softshell-jacket-night-blue,ELT Luxemburg Softshell Jacket Night Blue,Top Brands,Apparel - Ladies,Casual Jacket,90,auto,"The product is described as a 'softshell jacket' which fits the 'Casual Jacket' category. The vendor is 'Top Brands' and the collections hint at women's clothing, aligning with a casual jacket for women.",Jackets; Outerwear,Clothing > Outerwear > Jackets,/clothing/outerwear/jackets,/clothing/womens/elt-luxemburg-softshell-jacket-night-blue,/clothing/outerwear/jackets/elt-luxemburg-softshell-jacket-night-blue,yes,/clothing/womens/elt-luxemburg-softshell-jacket-night-blue,/clothing/outerwear/jackets/elt-luxemburg-softshell-jacket-night-blue,,top-brands; globo_basis_collection,gpt-4o,no,elt
gid://shopify/Product/9097528017188,gastro-aid-paste-1,GASTRO AID PASTE,Cavalor Equicare,Horse Supplements,Horse Supplements,95,auto,"The product is described as a paste that aids in protecting the horse's stomach and helps with ulcers, which aligns with the function of a supplement. The vendor and collections also support this classification.",Supplements; Pet Supplements,Horse > Supplements,/horse/supplements,/horse/supplements/gastro-aid-paste-1,/horse/supplements/gastro-aid-paste-1,no,,,cavalor; cavalor equicare,cavalor-equicare; globo_basis_collection,gpt-4o,no,cavalor-equicare
gid://shopify/Product/9097904783652,stainless-steel-equestrian-horseshoe-bracelet-with-crystals,Stainless Steel Equestrian Horseshoe Bracelet with crystals,Living Horse Tales Jewellery By Monika,Bracelet,Bracelet,100,auto,The product is clearly described as a 'Stainless Steel Equestrian Horseshoe Bracelet with crystals' in the title and description. The vendor 'Living Horse Tales Jewellery By Monika' and the canonical collection hint 'rider/jewellery/bracelets' further support this classification.,,Rider > RIDER: Jewellery > Bangles,/rider/jewellery/bracelets,/rider/jewellery/bracelets/stainless-steel-equestrian-horseshoe-bracelet-with-crystals,/rider/jewellery/bracelets/stainless-steel-equestrian-horseshoe-bracelet-with-crystals,no,,,horseshoe,living-horse-tales-jewellery-by-monika; on-sale; globo_basis_collection,gpt-4o,no,living-horse-tales-jewellery-by-monika
gid://shopify/Product/9107696353572,equibuff-grooming-sponge-4-colours,Equibuff Grooming Sponge 4 Colours,Top Brands,"Coat, Hoof & Grooming",grooming,90,auto,"The product is a grooming sponge specifically designed for horse grooming, as indicated by the title, description, and canonical collection hint. It is used for cleaning and grooming horses, which aligns with the 'Grooming' category.","Grooming Products; Horse Grooming; Horse Grooming Combs, Brushes & Mitts","Horse > Coat, Hoof & Grooming",/horse/grooming,/horse/grooming/equibuff-grooming-sponge-4-colours,/horse/grooming/equibuff-grooming-sponge-4-colours,no,,,equibuff,horse-grooming-supplies; top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9107696484644,equibuff-grooming-sponge-4-colours-1,Equibuff Grooming Sponge 4 Colours,Top Brands,"Coat, Hoof & Grooming",grooming,90,auto,"The product is a grooming sponge specifically designed for horse grooming, as indicated by the title, description, and canonical collection hint. It is used for cleaning and maintaining the horse's coat, which aligns with the 'Grooming' category.",Horse Grooming; Grooming Products,"Horse > Coat, Hoof & Grooming",/horse/grooming,/horse/grooming/equibuff-grooming-sponge-4-colours-1,/horse/grooming/equibuff-grooming-sponge-4-colours-1,no,,,equibuff,horse-grooming-supplies; top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9107696681252,equibuff-grooming-sponge-4-colours-2,Equibuff Grooming Sponge 4 Colours,Top Brands,"Coat, Hoof & Grooming",grooming,90,auto,"The product is a grooming sponge designed for various grooming tasks such as removing mud, dust, and hair from horses. It is categorized under 'horse-grooming-supplies' and described as essential for grooming, aligning with the 'Grooming' type.","Grooming Products; Horse Grooming; Horse Grooming Combs, Brushes & Mitts","Horse > Coat, Hoof & Grooming",/horse/grooming,/horse/grooming/equibuff-grooming-sponge-4-colours-2,/horse/grooming/equibuff-grooming-sponge-4-colours-2,no,,,equibuff,horse-grooming-supplies; top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9107696714020,equibuff-grooming-sponge-4-colours-3,Equibuff Grooming Sponge 4 Colours,Top Brands,"Coat, Hoof & Grooming",grooming,90,auto,"The product is a grooming sponge specifically designed for horse grooming, as indicated by the title, description, and canonical collection hint. It is used for cleaning and maintaining the horse's coat, aligning with the 'Grooming' category.","Horse Grooming; Coat, Hoof & Grooming","Horse > Coat, Hoof & Grooming",/horse/grooming,/horse/grooming/equibuff-grooming-sponge-4-colours-3,/horse/grooming/equibuff-grooming-sponge-4-colours-3,no,,,equibuff,horse-grooming-supplies; top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9109031387428,kunkle-gloves-black-show-gloves-15-sizes,Kunkle Gloves Black Show Gloves 15 Sizes,Top Brands,Gloves,Gloves,100,auto,The product is explicitly described as 'Kunkle Show Glove' and is listed under collections related to horse-riding apparel. The tags and canonical collection hint also support this classification.,,Rider > Gloves,/rider/gloves,/rider/gloves/kunkle-gloves-black-show-gloves-15-sizes,/rider/gloves/kunkle-gloves-black-show-gloves-15-sizes,no,,,gloves; kunkle gloves,horse-riding-apparel; top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9109031649572,kunkle-gloves-brown-show-gloves-15-sizes,Kunkle Gloves Brown Show Gloves 15 Sizes,Top Brands,Gloves,Gloves,95,auto,"The product is clearly identified as 'Kunkle Gloves Brown Show Gloves' in the title and is tagged with 'gloves'. The description emphasizes its use for equestrian performance, aligning with the 'RIDER: Gloves' collection hint. The vendor and collections further support its classification as gloves for horse riding.",RIDER: Gloves,Rider > Gloves,/rider/gloves,/rider/gloves/kunkle-gloves-brown-show-gloves-15-sizes,/rider/gloves/kunkle-gloves-brown-show-gloves-15-sizes,no,,,gloves; kunkle gloves,horse-riding-apparel; top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9109031911716,kunkle-gloves-white-show-gloves-15-sizes,Kunkle Gloves White Show Gloves 15 Sizes,Top Brands,Gloves,Gloves,95,auto,"The product is clearly described as 'Kunkle Gloves White Show Gloves' and is tagged with 'gloves'. The description emphasizes its use for equestrian performance, aligning with the 'Rider: Gloves' collection hint.",,Rider > Gloves,/rider/gloves,/rider/gloves/kunkle-gloves-white-show-gloves-15-sizes,/rider/gloves/kunkle-gloves-white-show-gloves-15-sizes,no,,,gloves; kunkle gloves,horse-riding-apparel; top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9109032993060,kunkle-gloves-navy-mesh-gloves-15-sizes,Kunkle Gloves Navy Mesh Gloves 15 Sizes,Top Brands,Gloves,Gloves,100,auto,"The product is explicitly described as 'Kunkle Gloves Navy Mesh Gloves' and is tagged with 'gloves'. The canonical collection hint 'rider/gloves' and the description emphasize its use as a glove for equestrian activities, confirming it as a type of 'Gloves'.",,Rider > Gloves,/rider/gloves,/rider/gloves/kunkle-gloves-navy-mesh-gloves-15-sizes,/rider/gloves/kunkle-gloves-navy-mesh-gloves-15-sizes,no,,,gloves; kunkle gloves,horse-riding-apparel; top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9118669865252,tote-patchwork-shopping-tote-st11,Tote - Patchwork Shopping Tote ST11,Hitchley & Harrow,Handbag,Handbag,90,auto,"The product is described as a 'shopping tote bag' crafted from buffalo leather, which aligns with the characteristics of a handbag. The vendor is Hitchley & Harrow, and the collections hint at luggage and wallets, supporting the classification as a handbag.",Bag; Bags; Luggage,Rider > Accessories - Luggage > Handbag,/rider/luggage/handbags,/rider/luggage/wallets/tote-patchwork-shopping-tote-st11,/rider/luggage/handbags/tote-patchwork-shopping-tote-st11,yes,/rider/luggage/wallets/tote-patchwork-shopping-tote-st11,/rider/luggage/handbags/tote-patchwork-shopping-tote-st11,,hitchley-harrow; globo_basis_collection,gpt-4o,no,hitchley-harrow
gid://shopify/Product/9146539802916,elt-competition-jacket-lina-black,ELT Competition Jacket Lina Black,Top Brands,Apparel - Ladies,Competition Jacket,90,auto,"The product is described as a 'competition jacket' specifically designed for equestrian use, with features like a tailored fit and breathable material, which are typical of competition jackets. The vendor is 'Top Brands' and the canonical collection hint is 'clothing/womens', supporting the classification as a women's competition jacket.",Apparel - Ladies; Ladies Clothing,Clothing > Outerwear > Competition Jacket,/clothing/outerwear/show-jackets,/clothing/womens/elt-competition-jacket-lina-black,/clothing/outerwear/show-jackets/elt-competition-jacket-lina-black,yes,/clothing/womens/elt-competition-jacket-lina-black,/clothing/outerwear/show-jackets/elt-competition-jacket-lina-black,,top-brands; globo_basis_collection,gpt-4o,no,elt
gid://shopify/Product/9153142817060,cavallo-caval-sweat-r-neck,Cavallo Caval Sweat R-Neck,Little Equine Co,Jumper,Sweater,90,auto,"The product is described as a 'Cavallo Caval Sweat R-Neck' with features typical of a sweater, such as a ribbed round neckline and elastic ribbed cuffs and hem. The canonical collection hint 'clothing/tops/sweaters' also supports this classification.",jumper; top,Clothing > Tops > jumper,/clothing/tops/sweaters,/clothing/tops/sweaters/cavallo-caval-sweat-r-neck,/clothing/tops/sweaters/cavallo-caval-sweat-r-neck,no,,,,little-equine-co; on-sale; globo_basis_collection,gpt-4o,no,cavallo
gid://shopify/Product/9153146585380,cavaljorid-exercise-sheet,Cavaljorid Exercise Sheet,Little Equine Co,Horse Rug,Horse Rug,90,auto,"The product is described as an 'Exercise Sheet' with features like a saddle recess and water-repellent fabric, which aligns with the function of a horse rug. The canonical collection hint 'horse/rugs/summer' further supports this classification.",riding rug; Rugs,Horse > Rug,/horse/rugs,/horse/rugs/summer/cavaljorid-exercise-sheet,/horse/rugs/cavaljorid-exercise-sheet,yes,/horse/rugs/summer/cavaljorid-exercise-sheet,/horse/rugs/cavaljorid-exercise-sheet,,little-equine-co; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9153196687652,kelly-herd-necklace-blue-clear-horseshoe-sterling-silver,Kelly Herd Necklace Blue & Clear Horseshoe - Sterling Silver,Top Brands,Jewellery,Necklace,90,auto,"The product is a necklace featuring a horseshoe design, as indicated by the title and description. The current type 'Jewellery' is too broad, and 'Necklace' is a more specific match.",Jewellery; Pendants,Rider > RIDER: Jewellery > Pearl Necklace,/rider/jewellery/necklaces,/rider/jewellery/kelly-herd-necklace-blue-clear-horseshoe-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-blue-clear-horseshoe-sterling-silver,yes,/rider/jewellery/kelly-herd-necklace-blue-clear-horseshoe-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-blue-clear-horseshoe-sterling-silver,horseshoe,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9153199571236,kelly-herd-necklace-clear-horseshoe-sterling-silver,Kelly Herd Necklace Clear Horseshoe - Sterling Silver,Top Brands,Jewellery,Necklace,90,auto,The product title 'Kelly Herd Necklace Clear Horseshoe - Sterling Silver' clearly indicates that this is a necklace. The canonical collection hint 'rider/jewellery' and the current type 'Jewellery' further support this classification.,Jewellery; Pendants,Rider > RIDER: Jewellery > Pearl Necklace,/rider/jewellery/necklaces,/rider/jewellery/kelly-herd-necklace-clear-horseshoe-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-clear-horseshoe-sterling-silver,yes,/rider/jewellery/kelly-herd-necklace-clear-horseshoe-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-clear-horseshoe-sterling-silver,horseshoe,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9153200357668,kelly-herd-necklace-multi-horseshoe-sterling-silver,Kelly Herd Necklace Multi Horseshoe - Sterling Silver,Top Brands,Jewellery,Necklace,90,auto,"The product is a necklace featuring horseshoes, as indicated by the title 'Kelly Herd Necklace Multi Horseshoe - Sterling Silver' and the description. The canonical collection hint 'rider/jewellery' and current type 'Jewellery' support this classification.",Jewellery; Pendants,Rider > RIDER: Jewellery > Pearl Necklace,/rider/jewellery/necklaces,/rider/jewellery/kelly-herd-necklace-multi-horseshoe-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-multi-horseshoe-sterling-silver,yes,/rider/jewellery/kelly-herd-necklace-multi-horseshoe-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-multi-horseshoe-sterling-silver,horseshoe,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9153203274020,kelly-herd-earrings-dangle-horseshoe-sterling-silver,Kelly Herd Earrings Dangle Horseshoe - Sterling Silver,Top Brands,Jewellery,Earrings,90,auto,The product is described as 'Kelly Herd Earrings Dangle Horseshoe' and features horseshoe-shaped earrings made of sterling silver. The canonical collection hint 'rider/jewellery' and the current type 'Jewellery' support the classification as 'Earrings'.,Jewellery,Rider > RIDER: Jewellery > Earrings,/rider/jewellery/earrings,/rider/jewellery/kelly-herd-earrings-dangle-horseshoe-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-dangle-horseshoe-sterling-silver,yes,/rider/jewellery/kelly-herd-earrings-dangle-horseshoe-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-dangle-horseshoe-sterling-silver,horseshoe,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9153205436708,kelly-herd-necklace-small-longhorn-sterling-silver,Kelly Herd Necklace Small Longhorn - Sterling Silver,Top Brands,Jewellery,Necklace,90,auto,"The product is a necklace featuring a long horn pendant, as indicated by the title and description. The canonical collection hint 'rider/jewellery' and the current type 'Jewellery' further support this classification.",Jewellery; Pendants,Rider > RIDER: Jewellery > Pearl Necklace,/rider/jewellery/necklaces,/rider/jewellery/kelly-herd-necklace-small-longhorn-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-small-longhorn-sterling-silver,yes,/rider/jewellery/kelly-herd-necklace-small-longhorn-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-small-longhorn-sterling-silver,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9155255238948,cavallo-caval-quick-dry-cooler-rug,Cavallo Caval Quick Dry Cooler Rug,Little Equine Co,Horse Rug,Horse Rug,95,auto,"The product is described as a 'fleece rug' designed for horses, specifically for drying purposes, which aligns with the 'Horse Rug' category. The canonical collection hint 'horse/rugs/summer' further supports this classification.",Rugs; Winter Rugs,Horse > Rug,/horse/rugs,/horse/rugs/summer/cavallo-caval-quick-dry-cooler-rug,/horse/rugs/cavallo-caval-quick-dry-cooler-rug,yes,/horse/rugs/summer/cavallo-caval-quick-dry-cooler-rug,/horse/rugs/cavallo-caval-quick-dry-cooler-rug,,little-equine-co; globo_basis_collection,gpt-4o,no,cavallo
gid://shopify/Product/9164903874852,keepsake-memorial-resing-ring-style-2,Keepsake Memorial Resing Ring- Style 2,Living Horse Tales Jewellery By Monika,Earrings,Rings,90,auto,"The product is a 'Keepsake Memorial Resing Ring' as indicated in the title and description. The vendor 'Living Horse Tales Jewellery By Monika' and the collections hint at jewellery, supporting the classification as 'Rings'.",Jewellery; Earrings,Rider > RIDER: Jewellery > Rings,/rider/jewellery/rings,/rider/jewellery/earrings/keepsake-memorial-resing-ring-style-2,/rider/jewellery/rings/keepsake-memorial-resing-ring-style-2,yes,/rider/jewellery/earrings/keepsake-memorial-resing-ring-style-2,/rider/jewellery/rings/keepsake-memorial-resing-ring-style-2,,living-horse-tales-jewellery-by-monika; globo_basis_collection,gpt-4o,no,living-horse-tales-jewellery-by-monika
gid://shopify/Product/9193502802212,kelly-herd-pave-horseshoe-nail-ring,Kelly Herd Pavé Horseshoe Nail Ring,Top Brands,Jewellery,Jewellery,95,auto,"The product is a ring, specifically a 'Pavé Horseshoe Nail Ring' made of sterling silver and set with cubic zirconia stones. The title, description, and canonical collection hint at 'rider/jewellery' confirm it is a piece of jewellery.",RIDER: Jewellery,Rider > RIDER: Jewellery,/rider/jewellery,/rider/jewellery/kelly-herd-pave-horseshoe-nail-ring,/rider/jewellery/kelly-herd-pave-horseshoe-nail-ring,no,,,horseshoe,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193506767140,kelly-herd-earrings-ear-tag-jacket-sterling-silver,Kelly Herd Earrings Ear Tag Jacket - Sterling Silver,Top Brands,Jewellery,Earrings,90,auto,"The product is described as earrings in the title and description, and it fits within the 'rider/jewellery' collection hint. The current type 'Jewellery' is too broad, and 'Earrings' is more specific.",Jewellery,Rider > RIDER: Jewellery > Earrings,/rider/jewellery/earrings,/rider/jewellery/kelly-herd-earrings-ear-tag-jacket-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-ear-tag-jacket-sterling-silver,yes,/rider/jewellery/kelly-herd-earrings-ear-tag-jacket-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-ear-tag-jacket-sterling-silver,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193507324196,kelly-herd-earrings-turquoise-drop-sterling-silver,Kelly Herd Earrings Turquoise Drop – Sterling Silver,Top Brands,Jewellery,Earrings,90,auto,"The product is described as 'Kelly Herd Earrings Turquoise Drop – Sterling Silver' and features details specific to earrings, such as 'Post Back Closure' and 'Measures 40mm high x 9mm wide'. The canonical collection hint 'rider/jewellery' and the current type 'Jewellery' further support this classification.",Jewellery,Rider > RIDER: Jewellery > Earrings,/rider/jewellery/earrings,/rider/jewellery/kelly-herd-earrings-turquoise-drop-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-turquoise-drop-sterling-silver,yes,/rider/jewellery/kelly-herd-earrings-turquoise-drop-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-turquoise-drop-sterling-silver,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193507586340,kelly-herd-earrings-turquoise-dangle-sterling-silver,Kelly Herd Earrings Turquoise Dangle - Sterling Silver,Top Brands,Jewellery,Earrings,90,auto,"The product is described as 'Kelly Herd Earrings Turquoise Dangle - Sterling Silver' and falls under the 'rider/jewellery' collection, indicating it is a type of earring.",Jewellery,Rider > RIDER: Jewellery > Earrings,/rider/jewellery/earrings,/rider/jewellery/kelly-herd-earrings-turquoise-dangle-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-turquoise-dangle-sterling-silver,yes,/rider/jewellery/kelly-herd-earrings-turquoise-dangle-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-turquoise-dangle-sterling-silver,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193508045092,kelly-herd-earrings-pave-horseshoe-sterling-silver,Kelly Herd Earrings Pavé Horseshoe - Sterling Silver,Top Brands,Jewellery,Earrings,95,auto,"The product title and description clearly indicate that this is a pair of earrings, specifically featuring a horseshoe design. The current type 'Jewellery' is too broad, and 'Earrings' is a more specific match from the allowed types.",Jewellery,Rider > RIDER: Jewellery > Earrings,/rider/jewellery/earrings,/rider/jewellery/kelly-herd-earrings-pave-horseshoe-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-pave-horseshoe-sterling-silver,yes,/rider/jewellery/kelly-herd-earrings-pave-horseshoe-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-pave-horseshoe-sterling-silver,horseshoe,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193508602148,kelly-herd-necklace-small-ear-tag-pendant-sterling-silver,Kelly Herd Necklace Small Ear Tag Pendant - Sterling Silver,Top Brands,Jewellery,Necklace,90,auto,"The product is a 'Kelly Herd Necklace Small Ear Tag Pendant' made of sterling silver, which fits the 'Necklace' type. The canonical collection hint 'rider/jewellery' and the current type 'Jewellery' support this classification.",Pendants; Jewellery,Rider > RIDER: Jewellery > Pearl Necklace,/rider/jewellery/necklaces,/rider/jewellery/kelly-herd-necklace-small-ear-tag-pendant-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-small-ear-tag-pendant-sterling-silver,yes,/rider/jewellery/kelly-herd-necklace-small-ear-tag-pendant-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-small-ear-tag-pendant-sterling-silver,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193508765988,kelly-herd-necklace-turquoise-drop-pendant-sterling-silver,Kelly Herd Necklace Turquoise Drop Pendant - Sterling Silver,Top Brands,Jewellery,Necklace,90,auto,"The product is a necklace featuring a turquoise drop pendant, as indicated by the title and description. The canonical collection hint 'rider/jewellery' and the current type 'Jewellery' further support this classification.",Pendants; Jewellery,Rider > RIDER: Jewellery > Pearl Necklace,/rider/jewellery/necklaces,/rider/jewellery/kelly-herd-necklace-turquoise-drop-pendant-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-turquoise-drop-pendant-sterling-silver,yes,/rider/jewellery/kelly-herd-necklace-turquoise-drop-pendant-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-turquoise-drop-pendant-sterling-silver,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193509060900,kelly-herd-necklace-pave-circle-nail-pendant-sterling-silver,Kelly Herd Necklace Pavé Circle Nail Pendant - Sterling Silver,Top Brands,Jewellery,Necklace,90,auto,"The product is a necklace, as indicated by the title 'Kelly Herd Necklace Pavé Circle Nail Pendant - Sterling Silver' and the description mentioning 'pendant necklace'. The canonical collection hint 'rider/jewellery' and current type 'Jewellery' further support this classification.",Pendants; Jewellery,Rider > RIDER: Jewellery > Pearl Necklace,/rider/jewellery/necklaces,/rider/jewellery/kelly-herd-necklace-pave-circle-nail-pendant-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-pave-circle-nail-pendant-sterling-silver,yes,/rider/jewellery/kelly-herd-necklace-pave-circle-nail-pendant-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-pave-circle-nail-pendant-sterling-silver,horseshoe,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193509716260,kelly-herd-necklace-small-barrel-racing-pendant-sterling-silver,Kelly Herd Necklace Small Barrel Racing Pendant - Sterling Silver,Top Brands,Jewellery,Necklace,90,auto,"The product is a 'Kelly Herd Necklace Small Barrel Racing Pendant' made of sterling silver, which aligns with the 'Necklace' type. The description and title emphasize the pendant and chain, supporting this classification.",Pendants; Jewellery,Rider > RIDER: Jewellery > Pearl Necklace,/rider/jewellery/necklaces,/rider/jewellery/kelly-herd-necklace-small-barrel-racing-pendant-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-small-barrel-racing-pendant-sterling-silver,yes,/rider/jewellery/kelly-herd-necklace-small-barrel-racing-pendant-sterling-silver,/rider/jewellery/necklaces/kelly-herd-necklace-small-barrel-racing-pendant-sterling-silver,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9193510469924,kelly-herd-earrings-horseshoe-nail-sterling-silver,Kelly Herd Earrings Horseshoe Nail - Sterling Silver,Top Brands,Jewellery,Earrings,90,auto,The product is described as 'Kelly Herd Earrings Horseshoe Nail - Sterling Silver' and features a classic hoop earring style. The canonical collection hint 'rider/jewellery' and the current type 'Jewellery' further support this classification.,Jewellery,Rider > RIDER: Jewellery > Earrings,/rider/jewellery/earrings,/rider/jewellery/kelly-herd-earrings-horseshoe-nail-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-horseshoe-nail-sterling-silver,yes,/rider/jewellery/kelly-herd-earrings-horseshoe-nail-sterling-silver,/rider/jewellery/earrings/kelly-herd-earrings-horseshoe-nail-sterling-silver,horseshoe,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9194979492132,cavallo-caval-light-weight-quilted-jacket,Cavallo Caval Light Weight Quilted Jacket,Little Equine Co,Casual Jacket,Casual Jacket,90,auto,"The product is described as a 'Light Weight Quilted Jacket' with features typical of casual jackets, such as a detachable hood, stand-up collar, and 2-way front zip. The canonical collection hint 'clothing/outerwear/jackets' and the current type 'Casual Jacket' further support this classification.",Jackets; Outerwear,Clothing > Outerwear > Jackets,/clothing/outerwear/jackets,/clothing/outerwear/jackets/cavallo-caval-light-weight-quilted-jacket,/clothing/outerwear/jackets/cavallo-caval-light-weight-quilted-jacket,no,,,,little-equine-co; globo_basis_collection,gpt-4o,no,cavallo
gid://shopify/Product/9195077861668,cavallo-caval-ladies-hybrid-jacket,Cavallo Caval Ladies Hybrid Jacket,Little Equine Co,Casual Jacket,Casual Jacket,90,auto,"The product is described as a 'Cavallo Caval Ladies Hybrid Jacket' and features typical jacket characteristics such as a stand-up collar, quilted design, and zippered pockets. The canonical collection hint also suggests 'clothing/outerwear/jackets', supporting the classification as a 'Casual Jacket'.",Jackets; Outerwear,Clothing > Outerwear > Jackets,/clothing/outerwear/jackets,/clothing/outerwear/jackets/cavallo-caval-ladies-hybrid-jacket,/clothing/outerwear/jackets/cavallo-caval-ladies-hybrid-jacket,no,,,,little-equine-co; on-sale; globo_basis_collection,gpt-4o,no,cavallo
